Subject,Start date,Start time,Container Size,In/Out Gate,Full / Empty,Container Status,Origin,Slot
-1616626479,7/17/2017,05:15:00 PM,45,GateIn,Empty,EXPORT,92531,Slot70
-2070650336,7/17/2017,05:15:00 PM,45,GateIn,Full,EXPORT,91745,Slot70
229073308,7/17/2017,05:15:00 PM,40,GateIn,Full,EXPORT,91334,Slot70
-282313645,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92373,Slot70
-480034346,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91792,Slot70
2097362691,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,90050,Slot70
1115080393,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92655,Slot70
114317734,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91758,Slot70
213252082,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,90255,Slot70
826881981,7/17/2017,05:15:00 PM,45,GateIn,Full,EXPORT,90265,Slot70
-1587829176,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,93016,Slot70
-965586910,7/17/2017,05:15:00 PM,45,GateIn,Full,EXPORT,92809,Slot70
1822838869,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91333,Slot70
2000214347,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,91343,Slot70
445077870,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92391,Slot70
-950966668,7/17/2017,05:15:00 PM,45,GateIn,Full,EXPORT,92548,Slot70
-859103914,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92344,Slot70
-391004756,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92857,Slot70
293831848,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92887,Slot70
58786194,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,91702,Slot70
-1457762566,7/17/2017,05:15:00 PM,20,GateIn,Full,EXPORT,92539,Slot70
-2128205382,7/17/2017,05:15:00 PM,45,GateIn,Full,EXPORT,90721,Slot70
-1046915023,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,91785,Slot70
280978284,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92310,Slot70
-1653338477,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,90620,Slot70
738778878,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92610,Slot70
687938109,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,92201,Slot70
-828424333,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,90072,Slot70
867648947,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,93040,Slot70
1747392706,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91706,Slot70
1042383719,7/17/2017,05:15:00 PM,40,GateIn,Full,EXPORT,90275,Slot70
-1371573659,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,90621,Slot70
-1438080900,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,90019,Slot70
-1306006699,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91735,Slot70
-1310764795,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91030,Slot70
-119497646,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,90034,Slot70
-1231750488,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,90749,Slot70
-1641335782,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92375,Slot70
-511106837,7/17/2017,05:15:00 PM,40,GateIn,Full,EXPORT,91007,Slot70
1811382373,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92418,Slot70
529717816,7/17/2017,05:15:00 PM,45,GateIn,Full,EXPORT,90065,Slot70
1639954635,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91413,Slot70
-1083459123,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92406,Slot70
505949490,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92270,Slot70
-2138057770,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,92690,Slot70
-1065455860,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91322,Slot70
-200723364,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,90833,Slot70
1385288613,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,92316,Slot70
773478786,7/17/2017,05:15:00 PM,20,GateIn,Full,EXPORT,92735,Slot70
726314624,7/17/2017,05:15:00 PM,40,GateIn,Full,EXPORT,92223,Slot70
601934272,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,91380,Slot70
501613793,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,91789,Slot70
862052231,7/17/2017,05:15:00 PM,20,GateIn,Empty,EXPORT,92309,Slot70
331538968,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92646,Slot70
1911748812,7/17/2017,05:15:00 PM,40,GateIn,Empty,EXPORT,92660,Slot70
-135092291,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92350,Slot71
216641635,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,90746,Slot71
-1144357579,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92309,Slot71
1472403042,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91325,Slot71
-1546231211,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,90042,Slot71
594843647,7/17/2017,05:30:00 PM,45,GateIn,Empty,EXPORT,90044,Slot71
287876560,7/17/2017,05:30:00 PM,20,GateIn,Full,EXPORT,91495,Slot71
167625208,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92335,Slot71
-1907547105,7/17/2017,05:30:00 PM,20,GateIn,Empty,EXPORT,92799,Slot71
2055460454,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91221,Slot71
132874923,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92530,Slot71
-18737949,7/17/2017,05:30:00 PM,20,GateIn,Full,EXPORT,90255,Slot71
2044918704,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91320,Slot71
-977114832,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91367,Slot71
-2086940293,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92591,Slot71
-1177089854,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92672,Slot71
-1596607878,7/17/2017,05:30:00 PM,20,GateIn,Empty,EXPORT,92408,Slot71
484647010,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92545,Slot71
754754911,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,92804,Slot71
-1381856155,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,92833,Slot71
-2070095902,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91307,Slot71
-437535438,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91395,Slot71
1288945796,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,90506,Slot71
1036660536,7/17/2017,05:30:00 PM,20,GateIn,Full,EXPORT,92248,Slot71
1865320795,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92329,Slot71
-1636917490,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92564,Slot71
738423705,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91780,Slot71
-1976070015,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92332,Slot71
-1227223145,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92880,Slot71
-585199156,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92410,Slot71
-764857730,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92286,Slot71
-295284910,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91387,Slot71
478919084,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92842,Slot71
-1642422444,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,90093,Slot71
-2006369176,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92637,Slot71
-1172907649,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,90102,Slot71
527367510,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,91801,Slot71
-2132125021,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91526,Slot71
1629133985,7/17/2017,05:30:00 PM,20,GateIn,Full,EXPORT,92841,Slot71
1495733367,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,92386,Slot71
-1330509506,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,90307,Slot71
1304282892,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,90706,Slot71
-555059192,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,90027,Slot71
-15326727,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91222,Slot71
-64297823,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,90266,Slot71
151053719,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92211,Slot71
655130446,7/17/2017,05:30:00 PM,20,GateIn,Full,EXPORT,91614,Slot71
1378280378,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,90054,Slot71
1342491627,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,92532,Slot71
-933364517,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92391,Slot71
1706250974,7/17/2017,05:30:00 PM,20,GateIn,Empty,EXPORT,91767,Slot71
-563332852,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92655,Slot71
-2101555400,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92309,Slot71
-222242929,7/17/2017,05:30:00 PM,20,GateIn,Empty,EXPORT,90721,Slot71
1965601545,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,91225,Slot71
-220439278,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,91789,Slot71
698032156,7/17/2017,05:30:00 PM,20,GateIn,Empty,EXPORT,91363,Slot71
53264048,7/17/2017,05:30:00 PM,20,GateIn,Full,EXPORT,92657,Slot71
508615512,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,90080,Slot71
1366371510,7/17/2017,05:30:00 PM,20,GateIn,Full,EXPORT,93007,Slot71
1609552067,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92647,Slot71
911089843,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,91755,Slot71
994016028,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92268,Slot71
-2003550367,7/17/2017,05:30:00 PM,40,GateIn,Full,EXPORT,90640,Slot71
-1618815025,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,90068,Slot71
370864911,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92350,Slot71
1474667579,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92624,Slot71
815993565,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92812,Slot71
1281295770,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92866,Slot71
-928929936,7/17/2017,05:30:00 PM,40,GateIn,Empty,EXPORT,92201,Slot71
-609049910,7/17/2017,05:30:00 PM,20,GateIn,Empty,EXPORT,92423,Slot71
254635981,7/17/2017,05:45:00 PM,45,GateIn,Empty,EXPORT,91358,Slot72
190399370,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90609,Slot72
436588794,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91899,Slot72
1899562063,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90040,Slot72
-134534160,7/17/2017,05:45:00 PM,40,GateIn,Full,EXPORT,93562,Slot72
2089345979,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92845,Slot72
-1479165568,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91021,Slot72
1469977195,7/17/2017,05:45:00 PM,45,GateIn,Empty,EXPORT,90083,Slot72
63033804,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,91354,Slot72
-1575971965,7/17/2017,05:45:00 PM,45,GateIn,Empty,EXPORT,90071,Slot72
73029516,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90408,Slot72
484723155,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90620,Slot72
1068843046,7/17/2017,05:45:00 PM,20,GateIn,Full,EXPORT,92413,Slot72
-1248920155,7/17/2017,05:45:00 PM,40,GateIn,Full,EXPORT,92782,Slot72
2133903898,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91617,Slot72
1291876454,7/17/2017,05:45:00 PM,45,GateIn,Empty,EXPORT,92518,Slot72
1324796684,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90267,Slot72
-89416642,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91201,Slot72
-342235916,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,92629,Slot72
-541678218,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,91126,Slot72
-203088574,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90233,Slot72
-1440698679,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90848,Slot72
685579892,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91222,Slot72
94139631,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92618,Slot72
1533765630,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90021,Slot72
929024302,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91009,Slot72
1207898736,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90602,Slot72
1778015879,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91182,Slot72
-748449790,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90671,Slot72
2064955154,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,92514,Slot72
1241830251,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90822,Slot72
2139714566,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90621,Slot72
-209966062,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,92522,Slot72
-2074632377,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92305,Slot72
-855828401,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90501,Slot72
1259832553,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90262,Slot72
432017619,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91214,Slot72
-911035766,7/17/2017,05:45:00 PM,20,GateIn,Full,EXPORT,92816,Slot72
-219574665,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91305,Slot72
1366185175,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,92235,Slot72
270934340,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92865,Slot72
1047670813,7/17/2017,05:45:00 PM,40,GateIn,Full,EXPORT,92241,Slot72
378488612,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,91408,Slot72
-1119554840,7/17/2017,05:45:00 PM,40,GateIn,Full,EXPORT,92840,Slot72
184650559,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92261,Slot72
1992782980,7/17/2017,05:45:00 PM,45,GateIn,Empty,EXPORT,91730,Slot72
1573089258,7/17/2017,05:45:00 PM,45,GateIn,Empty,EXPORT,91307,Slot72
-8713182,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91799,Slot72
-1387047078,7/17/2017,05:45:00 PM,40,GateIn,Full,EXPORT,90803,Slot72
-1133695513,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,92375,Slot72
-18370588,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90087,Slot72
-796146156,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92859,Slot72
208594534,7/17/2017,05:45:00 PM,45,GateIn,Full,EXPORT,90034,Slot72
787562996,7/17/2017,05:45:00 PM,40,GateIn,Full,EXPORT,92628,Slot72
1306014218,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,92395,Slot72
-1752299896,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92554,Slot72
1913594198,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91352,Slot72
806374695,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92572,Slot72
-1594210886,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90310,Slot72
-897415122,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91739,Slot72
-1275163387,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90274,Slot72
-973268315,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,90834,Slot72
-1490163311,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,93004,Slot72
906235491,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,90096,Slot72
325052855,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,93584,Slot72
-767029554,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91361,Slot72
-97823116,7/17/2017,05:45:00 PM,45,GateIn,Full,EXPORT,92807,Slot72
-61468375,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91043,Slot72
73480971,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,92859,Slot72
2085741220,7/17/2017,05:45:00 PM,40,GateIn,Full,EXPORT,90813,Slot72
-624231585,7/17/2017,05:45:00 PM,20,GateIn,Empty,EXPORT,90023,Slot72
830927837,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91103,Slot72
-1626164939,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,91786,Slot72
118460372,7/17/2017,05:45:00 PM,40,GateIn,Empty,EXPORT,92316,Slot72
-1131408787,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91346,Slot73
-307409738,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90899,Slot73
882425936,7/17/2017,06:00:00 PM,45,GateIn,Full,EXPORT,92844,Slot73
-1720241494,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90045,Slot73
-1991848097,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91335,Slot73
-197171506,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91364,Slot73
-1977855491,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92347,Slot73
-101082454,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92649,Slot73
-1305892101,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92659,Slot73
-735236017,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91371,Slot73
1526237763,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92844,Slot73
-2093118779,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91436,Slot73
347826720,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90508,Slot73
-116039441,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92327,Slot73
199817567,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90066,Slot73
-2124663930,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91226,Slot73
-79719569,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90037,Slot73
-86030365,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90033,Slot73
-811347006,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92564,Slot73
-1742216521,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,90848,Slot73
771674049,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90004,Slot73
1887421619,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,92536,Slot73
-1937397050,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,93550,Slot73
-281431144,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,92863,Slot73
1404772436,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92255,Slot73
-475425341,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,93022,Slot73
711620192,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92673,Slot73
1204906266,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91607,Slot73
-373650612,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90801,Slot73
1100262529,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91382,Slot73
912234263,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92338,Slot73
-2002248614,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92803,Slot73
-1682912443,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91841,Slot73
-698143355,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92673,Slot73
-933596354,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90610,Slot73
-1043096677,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91201,Slot73
1767657962,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92685,Slot73
-278407739,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92585,Slot73
-264114449,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90624,Slot73
-920639169,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91739,Slot73
-1898720797,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92617,Slot73
748272962,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90060,Slot73
-362316812,7/17/2017,06:00:00 PM,45,GateIn,Full,EXPORT,92557,Slot73
2020862437,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92814,Slot73
-1673669570,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92242,Slot73
-1809019199,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92262,Slot73
1274334172,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92363,Slot73
-1558458868,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92860,Slot73
-1759324641,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,92202,Slot73
-43121013,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91784,Slot73
1202290331,7/17/2017,06:00:00 PM,45,GateIn,Empty,EXPORT,90078,Slot73
1132938524,7/17/2017,06:00:00 PM,45,GateIn,Empty,EXPORT,92310,Slot73
2097016533,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90027,Slot73
-1419804321,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92412,Slot73
1486742864,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91201,Slot73
116132612,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91601,Slot73
-1041099386,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92606,Slot73
1352333998,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,93060,Slot73
-1267360583,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92857,Slot73
1812325043,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91497,Slot73
2033289202,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92868,Slot73
7065085,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92284,Slot73
1894614034,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92337,Slot73
-1031327672,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90745,Slot73
1203949072,7/17/2017,06:00:00 PM,20,GateIn,Full,EXPORT,90033,Slot73
-1003998883,7/17/2017,06:00:00 PM,45,GateIn,Empty,EXPORT,90211,Slot73
-1648468549,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90275,Slot73
-1826862913,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91801,Slot73
1418558400,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91208,Slot73
900846541,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90248,Slot73
1365580188,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90272,Slot73
1408784298,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92406,Slot73
823540475,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90062,Slot73
-900762590,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92397,Slot73
109739522,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,91380,Slot73
-242507686,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,90723,Slot73
-1326556525,7/17/2017,06:00:00 PM,45,GateIn,Empty,EXPORT,92710,Slot73
1258113616,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90061,Slot73
-289689068,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91009,Slot73
-1554574402,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91208,Slot73
1562537911,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91380,Slot73
-968390345,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,90721,Slot73
-371063615,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92685,Slot73
-1211219852,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92391,Slot73
-336432769,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91506,Slot73
1032785700,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91125,Slot73
69698254,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90305,Slot73
2136842472,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92307,Slot73
1074372250,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,91616,Slot73
-1713506793,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,92882,Slot73
-1774982799,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90064,Slot73
-808113024,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90622,Slot73
763049925,7/17/2017,06:00:00 PM,20,GateIn,Empty,EXPORT,92584,Slot73
-1862030346,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90716,Slot73
1839785247,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91388,Slot73
-27352523,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90001,Slot73
-669829025,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,92561,Slot73
-1823634822,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,90034,Slot73
541863500,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92834,Slot73
2049836854,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92223,Slot73
-1779359596,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,90747,Slot73
-1929293597,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91006,Slot73
114442650,7/17/2017,06:00:00 PM,40,GateIn,Full,EXPORT,92323,Slot73
777440876,7/17/2017,06:00:00 PM,45,GateIn,Full,EXPORT,90853,Slot73
-539221034,7/17/2017,06:00:00 PM,40,GateIn,Empty,EXPORT,91734,Slot73
